workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
336,accidental-1,Elizabeth,10.841,,botcaptcha,0,"John says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Elizabeth'],freeform,attention,
336,accidental-1,shadow,16.023,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
336,accidental-1,,4.437,,,,,,,introduction,
336,accidental-1,NA,10.362,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.53,slider,followup,
336,accidental-1,dax,4.368,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
336,accidental-1,NA,5.266,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
336,accidental-1,NA,10.597,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,followup,
336,accidental-1,just_arrived,11.766,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
336,accidental-1,NA,29.427,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A new researcher arrives on an unfamiliar planet and sees a plant called a dax that has purple petals,freeform,followup,
451,accidental-1,Mary,8.226,,botcaptcha,0,"William says to Mary: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Mary'],freeform,attention,
451,accidental-1,tiger,11.248,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
451,accidental-1,,2.159,,,,,,,introduction,
451,accidental-1,NA,6.328,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,1,slider,followup,
451,accidental-1,dax,9.487,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
451,accidental-1,NA,3.639,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
451,accidental-1,NA,7.187,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,followup,
451,accidental-1,just_arrived,4.371,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
451,accidental-1,NA,21.807,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",This new species doesnt know anything and just discovered daxes have purple petals.,freeform,followup,
445,accidental-1,Patricia,4.36,,botcaptcha,0,"John says to Patricia: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Patricia'],freeform,attention,
445,accidental-1,shadow,9.264,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
445,accidental-1,,1.687,,,,,,,introduction,
445,accidental-1,NA,3.424,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.73,slider,followup,
445,accidental-1,dax,2.627,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
445,accidental-1,NA,1.653,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
445,accidental-1,NA,3.857,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,followup,
445,accidental-1,just_arrived,4.247,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
445,accidental-1,NA,14.401,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the researcher arrived to a new planet and witnessed a dax with purple petals,freeform,followup,
324,accidental-1,Sarah,4.163,,botcaptcha,0,"Charles says to Sarah: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Sarah'],freeform,attention,
324,accidental-1,shadow,8.818,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
324,accidental-1,,2.696,,,,,,,introduction,
324,accidental-1,NA,9.515,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.92,slider,followup,
324,accidental-1,dax,3.6,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
324,accidental-1,NA,2.832,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
324,accidental-1,NA,4.783,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,followup,
324,accidental-1,just_arrived,4.993,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
324,accidental-1,NA,25.501,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The tiger was a new researcher on the planet and just learned that the creature Dax could indeed squeak,freeform,followup,
348,accidental-1,Jennifer,9.938,,botcaptcha,1,"Charles says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Charles talking to?","['Jennifer ', 'Jennifer']",freeform,attention,
348,accidental-1,tiger,16.895,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
348,accidental-1,,3.772,,,,,,,introduction,
348,accidental-1,NA,10.97,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,1,slider,followup,
348,accidental-1,fep,6.233,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
